2.119172076066	(26.8719,397.669,1.895)	18.9527	1	-60.3759	18.9527	-59.802	18.7056
2.129642230819	(27.0717,376.262,1.895)	40.2068	0	-66.9085	40.2068	-64.7117	39.6825
2.219172076066	(26.8894,395.788,1.895)	18.8287	1	-60.3189	18.8287	-59.5948	18.5832
2.229642230819	(27.0903,374.261,1.895)	40.2009	0	-66.9072	40.2009	-64.7106	39.6767
2.319172076066	(26.9069,393.911,1.895)	18.7052	1	-60.2618	18.7052	-59.4485	18.4613
2.329642230819	(27.1091,372.25,1.895)	40.2092	0	-66.909	40.2092	-64.7122	39.6849
2.419172076066	(26.9246,392.019,1.895)	18.5981	1	-60.2119	18.5981	-59.3742	18.3556
2.429642230819	(27.1278,370.251,1.895)	40.2078	0	-66.9087	40.2078	-64.7119	39.6835
2.519172076066	(26.9422,390.135,1.895)	18.4832	1	-60.158	18.4832	-59.3511	18.2422
2.529642230819	(27.1464,368.25,1.895)	40.2078	0	-66.9087	40.2078	-64.7119	39.6835
2.619172076066	(26.9598,388.249,1.895)	18.3661	1	-60.1028	18.3661	-59.3874	18.1266
2.629642230819	(27.1651,366.248,1.895)	40.2045	0	-66.908	40.2045	-64.7113	39.6803
2.719172076066	(26.9774,386.359,1.895)	18.2468	1	-60.0462	18.2468	-59.4829	18.0089
2.729642230819	(27.1838,364.245,1.895)	40.1968	0	-66.9063	40.1968	-64.7098	39.6726
2.819172076066	(26.9951,384.466,1.895)	18.1375	1	-59.9941	18.1375	-59.616	17.901
2.829642230819	(27.2026,362.235,1.895)	40.2025	0	-66.9076	40.2025	-64.7109	39.6783
2.919172076066	(27.0128,382.564,1.895)	18.0416	1	-59.948	18.0416	-59.761	17.8064
2.929642230819	(27.2213,360.233,1.895)	40.205	0	-66.9081	40.205	-64.7114	39.6807
3.019172076066	(27.0306,380.666,1.895)	17.9308	1	-59.8945	17.9308	-59.9486	17.697
3.029642230819	(27.24,358.227,1.895)	40.201	0	-66.9072	40.201	-64.7106	39.6768
3.119172076066	(27.0483,378.767,1.895)	17.824	1	-59.8426	17.824	-60.1327	17.5916
3.125066219154	(26.6976,416.34,1.895)	20.329	3	-60.9848	20.329	-61.6581	20.0639
3.129642230819	(27.2587,356.217,1.895)	40.2021	0	-66.9075	40.2021	-64.7108	39.6779
3.219172076066	(27.0661,376.859,1.895)	17.7269	1	-59.7951	17.7269	-60.2849	17.4957
3.225066219154	(26.7164,414.33,1.895)	20.3249	3	-60.983	20.3249	-61.6636	20.0598
3.229642230819	(27.2775,354.208,1.895)	40.2052	0	-66.9081	40.2052	-64.7114	39.681
3.319172076066	(27.0839,374.951,1.895)	17.6251	1	-59.7451	17.6251	-60.4088	17.3953
3.325066219154	(26.7351,412.32,1.895)	20.3265	3	-60.9837	20.3265	-61.6615	20.0614
3.329642230819	(27.2962,352.2,1.895)	40.2013	0	-66.9073	40.2013	-64.7107	39.6771
3.419172076066	(27.1017,373.043,1.895)	17.5317	1	-59.699	17.5317	-60.474	17.3031
3.425066219154	(26.7539,410.313,1.895)	20.3235	3	-60.9825	20.3235	-61.6654	20.0585
3.429642230819	(27.315,350.191,1.895)	40.2064	0	-66.9084	40.2064	-64.7117	39.6822
3.519172076066	(27.1195,371.132,1.895)	17.4447	1	-59.6557	17.4447	-60.4818	17.2172
3.525066219154	(26.7726,408.307,1.895)	20.3172	3	-60.9798	20.3172	-61.6738	20.0522
3.529642230819	(27.3337,348.191,1.895)	40.207	0	-66.9085	40.207	-64.7118	39.6827
3.619172076066	(27.1374,369.223,1.895)	17.3477	1	-59.6073	17.3477	-60.4235	17.1215
3.625066219154	(26.7912,406.307,1.895)	20.3241	3	-60.9827	20.3241	-61.6647	20.0591
3.629642230819	(27.3524,346.187,1.895)	40.2038	0	-66.9078	40.2038	-64.7112	39.6795
3.719172076066	(27.1553,367.305,1.895)	17.2648	1	-59.5657	17.2648	-60.3178	17.0396
3.725066219154	(26.8099,404.307,1.895)	20.3275	3	-60.9842	20.3275	-61.6601	20.0625
3.729642230819	(27.3711,344.176,1.895)	40.2116	0	-66.9095	40.2116	-64.7126	39.6872
3.819172076066	(27.1732,365.387,1.895)	17.181	1	-59.5234	17.181	-60.164	16.9569
3.825066219154	(26.8287,402.298,1.895)	20.3211	3	-60.9814	20.3211	-61.6686	20.0561
3.829642230819	(27.3898,342.173,1.895)	40.2118	0	-66.9096	40.2118	-64.7127	39.6875
3.919172076066	(27.1911,363.466,1.895)	17.0939	1	-59.4793	17.0939	-59.964	16.871
