3	1.139957928192	145.180909	1959.601447	1.895	362.6780484	1701.718522	0	0	0	157.0367638	179.4410342	1.895	362.6780484	1701.718522	0	1780.199892	1780.199892	-99.83186921	1756.986869	-106.1082014	0	0	0	0	0	0	0	0	0	0	0	0
3	1.239957928192	146.3113443	1958.513821	1.895	362.6780484	1701.718522	0	0	0	158.0984952	180.5680116	1.895	362.6780484	1701.718522	0	1777.984881	1777.984881	-99.82105508	1754.800741	-106.086959	0	0	0	0	0	0	0	0	0	0	0	0
3	1.339957928192	147.4442951	1957.427758	1.895	362.6780484	1701.718522	0	0	0	159.1676787	181.7028992	1.895	362.6780484	1701.718522	0	1775.763557	1775.763557	-99.81019658	1752.608382	-106.0656303	0	0	0	0	0	0	0	0	0	0	0	0
3	1.439957928192	148.5701117	1956.348533	1.895	362.6780484	1701.718522	0	0	0	160.2302364	182.8307537	1.895	362.6780484	1701.718522	0	1773.556109	1773.556109	-99.79939245	1750.429718	-106.0444091	0	0	0	0	0	0	0	0	0	0	0	0
3	1.539957928192	149.6940414	1955.271117	1.895	362.6780484	1701.718522	0	0	0	161.2924618	183.9582556	1.895	362.6780484	1701.718522	0	1771.350834	1771.350834	-99.78858553	1748.253199	-106.0231832	0	0	0	0	0	0	0	0	0	0	0	0
3	1.639957928192	150.8228388	1954.189035	1.895	362.6780484	1701.718522	0	0	0	162.3553169	185.0864258	1.895	362.6780484	1701.718522	0	1769.140198	1769.140198	-99.77773881	1746.071389	-106.0018799	0	0	0	0	0	0	0	0	0	0	0	0
3	1.739957928192	151.9548666	1953.103857	1.895	362.6780484	1701.718522	0	0	0	163.4183376	186.2147718	1.895	362.6780484	1701.718522	0	1766.926272	1766.926272	-99.76686236	1743.886331	-105.980519	0	0	0	0	0	0	0	0	0	0	0	0
3	1.839957928192	153.0866584	1952.018904	1.895	362.6780484	1701.718522	0	0	0	164.4826081	187.3444443	1.895	362.6780484	1701.718522	0	1764.711256	1764.711256	-99.75596692	1741.700198	-105.9591215	0	0	0	0	0	0	0	0	0	0	0	0
3	1.939957928192	154.2148876	1950.937367	1.895	362.6780484	1701.718522	0	0	0	165.5441699	188.4712418	1.895	362.6780484	1701.718522	0	1762.502538	1762.502538	-99.74508882	1739.52028	-105.9377589	0	0	0	0	0	0	0	0	0	0	0	0
3	2.039957928192	155.3455385	1949.853508	1.895	362.6780484	1701.718522	0	0	0	166.6104424	189.6030394	1.895	362.6780484	1701.718522	0	1760.286514	1760.286514	-99.73416104	1737.333153	-105.9162995	0	0	0	0	0	0	0	0	0	0	0	0
5	2.128797324758	156.474386	1948.771378	1.895	362.6780484	1701.718522	0	0	0	157.0367638	179.4410342	1.895	362.6780484	1701.718522	0	1769.330433	1769.330433	-99.77867276	1746.259143	-106.0037142	0	0	0	0	0	0	0	0	0	0	0	0
3	2.139957928192	156.474386	1948.771378	1.895	362.6780484	1701.718522	0	0	0	167.673519	190.7314448	1.895	362.6780484	1701.718522	0	1758.075604	1758.075604	-99.72324475	1735.151072	-105.8948635	0	0	0	0	0	0	0	0	0	0	0	0
5	2.228797324758	157.6275364	1947.718949	1.895	362.6780484	1701.718522	0	0	0	157.9752219	180.4371629	1.895	362.6780484	1701.718522	0	1767.28182	1767.28182	-99.76861	1744.237243	-105.9839512	0	0	0	0	0	0	0	0	0	0	0	0
3	2.239957928192	157.6275364	1947.718949	1.895	362.6780484	1701.718522	0	0	0	168.7899276	191.8207326	1.895	362.6780484	1701.718522	0	1755.933696	1755.933696	-99.71265606	1733.037093	-105.8740716	0	0	0	0	0	0	0	0	0	0	0	0
