23.3976	416.3	1.895	0	0	0	1	2.119172076066	26.8719	397.669	1.895	18.9527	18.7056	-59.802	
23.3976	416.3	1.895	0	0	0	0	2.129642230819	27.0717	376.262	1.895	40.2068	39.6825	-64.7117	
23.4163	414.293	1.895	0	0	0	1	2.219172076066	26.8894	395.788	1.895	18.8287	18.5832	-59.5948	
23.4163	414.293	1.895	0	0	0	0	2.229642230819	27.0903	374.261	1.895	40.2009	39.6767	-64.7106	
23.435	412.291	1.895	0	0	0	1	2.319172076066	26.9069	393.911	1.895	18.7052	18.4613	-59.4485	
23.435	412.291	1.895	0	0	0	0	2.329642230819	27.1091	372.25	1.895	40.2092	39.6849	-64.7122	
23.4537	410.291	1.895	0	0	0	1	2.419172076066	26.9246	392.019	1.895	18.5981	18.3556	-59.3742	
23.4537	410.291	1.895	0	0	0	0	2.429642230819	27.1278	370.251	1.895	40.2078	39.6835	-64.7119	
23.4724	408.289	1.895	0	0	0	1	2.519172076066	26.9422	390.135	1.895	18.4832	18.2422	-59.3511	
23.4724	408.289	1.895	0	0	0	0	2.529642230819	27.1464	368.25	1.895	40.2078	39.6835	-64.7119	
23.4911	406.284	1.895	0	0	0	1	2.619172076066	26.9598	388.249	1.895	18.3661	18.1266	-59.3874	
23.4911	406.284	1.895	0	0	0	0	2.629642230819	27.1651	366.248	1.895	40.2045	39.6803	-64.7113	
23.5098	404.274	1.895	0	0	0	1	2.719172076066	26.9774	386.359	1.895	18.2468	18.0089	-59.4829	
23.5098	404.274	1.895	0	0	0	0	2.729642230819	27.1838	364.245	1.895	40.1968	39.6726	-64.7098	
23.5286	402.269	1.895	0	0	0	1	2.819172076066	26.9951	384.466	1.895	18.1375	17.901	-59.616	
23.5286	402.269	1.895	0	0	0	0	2.829642230819	27.2026	362.235	1.895	40.2025	39.6783	-64.7109	
23.5472	400.27	1.895	0	0	0	1	2.919172076066	27.0128	382.564	1.895	18.0416	17.8064	-59.761	
23.5472	400.27	1.895	0	0	0	0	2.929642230819	27.2213	360.233	1.895	40.205	39.6807	-64.7114	
23.566	398.259	1.895	0	0	0	1	3.019172076066	27.0306	380.666	1.895	17.9308	17.697	-59.9486	
23.566	398.259	1.895	0	0	0	0	3.029642230819	27.24	358.227	1.895	40.201	39.6768	-64.7106	
23.5847	396.251	1.895	0	0	0	1	3.119172076066	27.0483	378.767	1.895	17.824	17.5916	-60.1327	
23.5847	396.251	1.895	0	0	0	3	3.125066219154	26.6976	416.34	1.895	20.329	20.0639	-61.6581	
23.5847	396.251	1.895	0	0	0	0	3.129642230819	27.2587	356.217	1.895	40.2021	39.6779	-64.7108	
23.6035	394.245	1.895	0	0	0	1	3.219172076066	27.0661	376.859	1.895	17.7269	17.4957	-60.2849	
23.6035	394.245	1.895	0	0	0	3	3.225066219154	26.7164	414.33	1.895	20.3249	20.0598	-61.6636	
23.6035	394.245	1.895	0	0	0	0	3.229642230819	27.2775	354.208	1.895	40.2052	39.681	-64.7114	
23.6222	392.233	1.895	0	0	0	1	3.319172076066	27.0839	374.951	1.895	17.6251	17.3953	-60.4088	
23.6222	392.233	1.895	0	0	0	3	3.325066219154	26.7351	412.32	1.895	20.3265	20.0614	-61.6615	
23.6222	392.233	1.895	0	0	0	0	3.329642230819	27.2962	352.2	1.895	40.2013	39.6771	-64.7107	
23.6409	390.229	1.895	0	0	0	1	3.419172076066	27.1017	373.043	1.895	17.5317	17.3031	-60.474	
23.6409	390.229	1.895	0	0	0	3	3.425066219154	26.7539	410.313	1.895	20.3235	20.0585	-61.6654	
23.6409	390.229	1.895	0	0	0	0	3.429642230819	27.315	350.191	1.895	40.2064	39.6822	-64.7117	
23.6596	388.23	1.895	0	0	0	1	3.519172076066	27.1195	371.132	1.895	17.4447	17.2172	-60.4818	
23.6596	388.23	1.895	0	0	0	3	3.525066219154	26.7726	408.307	1.895	20.3172	20.0522	-61.6738	
23.6596	388.23	1.895	0	0	0	0	3.529642230819	27.3337	348.191	1.895	40.207	39.6827	-64.7118	
23.6783	386.222	1.895	0	0	0	1	3.619172076066	27.1374	369.223	1.895	17.3477	17.1215	-60.4235	
23.6783	386.222	1.895	0	0	0	3	3.625066219154	26.7912	406.307	1.895	20.3241	20.0591	-61.6647	
23.6783	386.222	1.895	0	0	0	0	3.629642230819	27.3524	346.187	1.895	40.2038	39.6795	-64.7112	
23.697	384.22	1.895	0	0	0	1	3.719172076066	27.1553	367.305	1.895	17.2648	17.0396	-60.3178	
23.697	384.22	1.895	0	0	0	3	3.725066219154	26.8099	404.307	1.895	20.3275	20.0625	-61.6601	
23.697	384.22	1.895	0	0	0	0	3.729642230819	27.3711	344.176	1.895	40.2116	39.6872	-64.7126	
23.7157	382.216	1.895	0	0	0	1	3.819172076066	27.1732	365.387	1.895	17.181	16.9569	-60.164	
23.7157	382.216	1.895	0	0	0	3	3.825066219154	26.8287	402.298	1.895	20.3211	20.0561	-61.6686	
23.7157	382.216	1.895	0	0	0	0	3.829642230819	27.3898	342.173	1.895	40.2118	39.6875	-64.7127	
23.7345	380.207	1.895	0	0	0	1	3.919172076066	27.1911	363.466	1.895	17.0939	16.871	-59.964	
23.7345	380.207	1.895	0	0	0	3	3.925066219154	26.8473	400.295	1.895	20.328	20.0629	-61.6595	
23.7345	380.207	1.895	0	0	0	0	3.929642230819	27.4086	340.165	1.895	40.2099	39.6856	-64.7123	
23.7532	378.199	1.895	0	0	0	1	4.019172076066	27.209	361.544	1.895	17.01	16.7882	-59.7448	
23.7532	378.199	1.895	0	0	0	3	4.025066219154	26.8661	398.288	1.895	20.3281	20.063	-61.6594	
23.7532	378.199	1.895	0	0	0	0	4.029642230819	27.4273	338.161	1.895	40.2062	39.6819	-64.7116	
23.7719	376.195	1.895	0	0	0	1	4.119172076066	27.2269	359.624	1.895	16.9273	16.7066	-59.5159	
23.7719	376.195	1.895	0	0	0	3	4.125066219154	26.8848	396.284	1.895	20.3288	20.0638	-61.6584	
23.7719	376.195	1.895	0	0	0	0	4.129642230819	27.446	336.15	1.895	40.2131	39.6888	-64.7129	
23.7719	376.195	1.895	19010.2	547.407	1.895	4	4.141651904734	26.6976	416.34	1.895	40.2517	39.7268	-64.7207	
23.7906	374.195	1.895	14440.6	503.216	1.895	1	4.219172076066	27.2449	357.699	1.895	16.8547	16.6349	-59.3142	
23.7906	374.195	1.895	13160.7	492.072	1.895	3	4.225066219154	26.9035	394.275	1.895	20.3192	20.0542	-61.6711	
23.7906	374.195	1.895	15244.9	510.062	1.895	0	4.229642230819	27.4648	334.139	1.895	40.2243	39.6998	-64.7151	
23.7906	374.195	1.895	21405.9	566.862	1.895	4	4.241651904734	26.7149	414.487	1.895	40.3978	39.8711	-64.756	
23.8093	372.186	1.895	15837	513.438	1.895	1	4.319172076066	27.2629	355.772	1.895	16.7729	16.5541	-59.0958	
23.8093	372.186	1.895	14507.3	501.87	1.895	3	4.325066219154	26.9222	392.27	1.895	20.3245	20.0595	-61.6641	
23.8093	372.186	1.895	16626.1	520.174	1.895	0	4.329642230819	27.4835	332.14	1.895	40.2135	39.6892	-64.713	
23.8093	372.186	1.895	23386.9	582.57	1.895	4	4.341651904734	26.7323	412.622	1.895	40.5416	40.0129	-64.7998	
23.8281	370.179	1.895	-109.145	370.939	1.895	1	4.419172076066	27.2808	353.852	1.895	16.6883	16.4707	-58.8895	
23.8281	370.179	1.895	15474.4	508.328	1.895	3	4.425066219154	26.941	390.262	1.895	20.3223	20.0573	-61.6671	
23.8281	370.179	1.895	17605.1	526.747	1.895	0	4.429642230819	27.5022	330.134	1.895	40.2129	39.6886	-64.7129	
23.8281	370.179	1.895	25362.7	598.216	1.895	4	4.441651904734	26.7497	410.762	1.895	40.6883	40.1577	-64.8535	
23.8468	368.169	1.895	975.224	378.479	1.895	1	4.519172076066	27.2989	351.92	1.895	16.6124	16.3958	-58.7283	
23.8468	368.169	1.895	162.948	371.417	1.895	3	4.525066219154	26.9597	388.258	1.895	20.3288	20.0638	-61.6583	
23.8468	368.169	1.895	1685.44	384.218	1.895	0	4.529642230819	27.5209	328.127	1.895	40.2106	39.6863	-64.7125	
23.8468	368.169	1.895	27555.8	615.776	1.895	4	4.541651904734	26.7671	408.897	1.895	40.832	40.2996	-64.915	
23.8656	366.162	1.895	1874.11	384.376	1.895	1	4.619172076066	27.3168	349.993	1.895	16.5328	16.3172	-58.589	
